	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
SP110	4.04632457900956e-06	-0.129999100842963	0.105	0.206	0.0688765369839007
TASOR	4.7398304742052e-06	-0.13002844627985	0.117	0.219	0.080681394331921
DESI2	1.15016165234404e-05	-0.130057295853232	0.139	0.24	0.195780516462003
SPINT1	0.000134600071616804	-0.130069511264507	0.607	0.772	1
ZFHX3	3.81981151185142e-05	-0.130113556847156	0.146	0.241	0.650208315547349
BOD1L1	1.66064519313674e-05	-0.13012733115699	0.149	0.251	0.282675024775736
PDHA1	4.4231814564075e-05	-0.130145520592039	0.327	0.448	0.752913947509686
NFYB	3.22629519222169e-06	-0.130226398009071	0.088	0.183	0.0549179967619976
MRPL34	1.13466057297176e-05	-0.13029655537575	0.302	0.422	0.193141922731254
SNRPG	0.000736518094070521	-0.130318856011691	0.79	0.853	1
SLC35B2	4.64476874758212e-05	-0.130438120976971	0.256	0.365	0.790632536213429
GPALPP1	4.27609750700494e-08	-0.130485252063712	0.049	0.152	0.000727877317642381
MRPL27	1.5482303025802e-05	-0.130516750579955	0.446	0.58	0.263539762105202
H1-3	1.37598260572705e-05	-0.13053884188919	0.041	0.115	0.234219759146859
PEX19	2.47537827895374e-06	-0.130551937298392	0.08	0.174	0.0421358890643506
CENPA	0.000132426136829628	-0.130736727670295	0.012	0.057	1
DYNLT3	8.58995081919242e-05	-0.130764010496733	0.259	0.364	1
AURKA	3.88784436119546e-05	-0.130825128046477	0.034	0.098	0.661788867162692
WDR83	8.65124161343047e-08	-0.130873097215874	0.056	0.159	0.00147261434743813
CRYBG2	1.49643651825965e-06	-0.130873097215874	0.059	0.148	0.0254723424138157
AFAP1	5.53454276115911e-06	-0.130896428582268	0.076	0.163	0.0942089868804503
SCNN1B	1.01782056535892e-05	-0.130919340141169	0.037	0.108	0.173253416635395
SEC24D	5.63653437505787e-05	-0.130985666300834	0.098	0.18	0.959450881322351
RERE	3.5445522672547e-06	-0.131083837818692	0.239	0.365	0.0603353686932095
DCAF12L1	2.28421810772142e-10	-0.131095355836191	0	0.091	3.8881960629634e-06
SINHCAF	0.00211197052974573	-0.131095355836191	0.383	0.454	1
KLC4	2.02336131429858e-05	-0.131098626070746	0.151	0.25	0.344416562919904
CSF2	0.00379087624138433	-0.13111805774637	0.007	0.034	1
ATP6V1C2	4.11846603915429e-06	-0.131129244854368	0.015	0.077	0.0701045289184842
ADTRP	4.43934334967844e-08	-0.131162169441376	0.027	0.117	0.000755665024982264
EMG1	1.89582934354918e-05	-0.131210576747325	0.21	0.318	0.322708070858941
RBM41	1.11244593642254e-06	-0.131235466740962	0.059	0.149	0.0189360547297845
PSPH	1.24935849116132e-06	-0.131285002525205	0.076	0.173	0.021266580236548
RBMS2	6.61213921625906e-07	-0.131294644114037	0.078	0.179	0.0112551833739162
TRIM13	5.85898617415347e-06	-0.131294644114037	0.09	0.182	0.0997316626564403
RNF130	1.32103850237376e-07	-0.131368782454755	0.102	0.222	0.00224867173874061
OXSR1	7.12215266012832e-06	-0.1314789238121	0.156	0.259	0.121233282580704
NECTIN1	1.16160245770175e-07	-0.131564845825192	0.041	0.135	0.00197727970349992
NOTCH1	1.75773071622091e-07	-0.131616220438502	0.059	0.159	0.00299200922515122
TTF1	7.54414423996821e-06	-0.13166485946182	0.093	0.184	0.128416423252739
CDK18	5.13616031872256e-05	-0.131688220510427	0.112	0.196	0.874277209452955
BIRC5	0.000840628436325727	-0.131688220510427	0.059	0.116	1
ATN1	4.52987170392732e-05	-0.131932909527925	0.241	0.348	0.771074761442509
SF3B6	0.00038065189819333	-0.131933620582749	0.632	0.736	1
SULT1A1	9.98948245090446e-07	-0.131964939414849	0.051	0.14	0.0170040970279296
ABCA5	4.83742851548351e-05	-0.132036289478368	0.1	0.183	0.823427081905603
STX3	5.18769247745846e-06	-0.132066493182735	0.124	0.227	0.0883049013512979
CNOT2	5.006636842266e-05	-0.132232795990011	0.246	0.354	0.852229723290518
DLGAP1	1.01434416370392e-09	-0.132272566984676	0.002	0.09	1.72661663545681e-05
TST	0.000178383173706505	-0.132281052602489	0.541	0.657	1
TMEM220	8.01289808526021e-09	-0.132300381887611	0.024	0.121	0.000136395551207299
DONSON	3.19701828580723e-08	-0.132305786990915	0.029	0.122	0.000544196452610106
FTL	0.089793710625587	-0.13233828893692	0.998	0.996	1
MED12	4.62512048453634e-07	-0.132357152763364	0.073	0.174	0.00787288008877776
TRMT2A	4.16523955607791e-06	-0.132366874133275	0.085	0.178	0.0709007077235581
COX6B1	8.21838090446852e-05	-0.132501447617901	0.959	0.973	1
NDUFB1	0.00246546537115959	-0.132503182950142	0.602	0.693	1
ADSL	6.19689760171671e-05	-0.132530301398709	0.234	0.338	1
GSR	0.00326005291079166	-0.132543955137869	0.251	0.322	1
TMEM47	9.54423036647627e-08	-0.132679577972549	0.024	0.109	0.00162461889298159
AGBL5	6.00076429745959e-08	-0.132690334760644	0.039	0.134	0.00102145009871357
TAZ	5.5005032688542e-07	-0.132720860344168	0.073	0.174	0.00936295666424362
TLNRD1	5.22646086995933e-06	-0.132736772837188	0.1	0.196	0.0889648169284477
ASXL2	1.94337903050115e-05	-0.132736772837188	0.102	0.19	0.330801978571905
PIP4K2C	4.79755639394138e-06	-0.132739871565412	0.107	0.205	0.0816640049376701
UBA7	4.4989167800638e-06	-0.132757907620656	0.122	0.225	0.076580561430246
MGA	1.19372481022456e-05	-0.132757907620656	0.124	0.222	0.203195837196425
DUSP3	6.55336129184735e-05	-0.132806861491171	0.212	0.31	1
UBE2B	1.79099569465168e-07	-0.132945200406088	0.356	0.526	0.00304863287143608
PRXL2C	1.30980660767739e-08	-0.133060483706977	0.022	0.114	0.000222955280758846
DERL3	7.25713901260094e-09	-0.133064102404374	0.015	0.105	0.000123531020272493
MOSPD1	4.08184945564475e-08	-0.133064102404374	0.032	0.125	0.00069481241433985
EEFSEC	3.10383816884037e-08	-0.133077917666771	0.059	0.168	0.000528335333100007
RRAGC	8.09017708263723e-07	-0.133084454372336	0.08	0.181	0.0137710994300651
TOR1A	6.43396998880792e-06	-0.13308763575158	0.1	0.193	0.109519037149488
SYNE4	6.3303328036942e-06	-0.133101280329473	0.132	0.234	0.107754924984483
CYBC1	1.69619682478742e-07	-0.133113916158182	0.146	0.278	0.00288726623515315
PUM2	1.45119703707333e-05	-0.133116598290884	0.163	0.271	0.247022759650622
ACOT13	0.000117880342291498	-0.133133020408585	0.227	0.322	1
KLHL35	8.18500295839161e-10	-0.133443110692614	0.007	0.1	1.39325120357742e-05
ZNF827	6.05591714338087e-06	-0.133443110692614	0.09	0.183	0.103083821614629
SLC43A3	1.81833341766583e-09	-0.133443110692614	0.027	0.133	3.09516714355077e-05
GSTT2B	4.38283545252126e-09	-0.133443110692614	0.02	0.115	7.46046250728168e-05
SEC22B	0.000106573855376017	-0.133443110692614	0.176	0.267	1
SPECC1L	4.58592955196199e-08	-0.133443110692614	0.039	0.136	0.00078061692833497
PAXX	3.82888067974788e-05	-0.133443110692614	0.32	0.435	0.651752069306684
BLOC1S2	1.02714792799532e-05	-0.133443110692614	0.141	0.243	0.174841120303363
FKBP11	1.01611562104342e-05	-0.133766911623362	0.144	0.249	0.172963201014011
DHX16	2.93158225598194e-06	-0.133789288268573	0.117	0.221	0.0499013931613246
AAR2	1.95420683344145e-06	-0.133798498067459	0.093	0.192	0.0332645087188403
ABCB7	5.53959834813095e-06	-0.13380008088889	0.095	0.188	0.094295043081885
MFSD5	6.37855319888114e-07	-0.133801677872511	0.083	0.185	0.0108575732551355
RPRD1B	3.01866846427073e-07	-0.133808211299621	0.063	0.163	0.00513837745988164
NRSN2	1.84742483700839e-08	-0.13382023657135	0.034	0.133	0.000314468655755569
NFYA	4.57694920144694e-08	-0.133822019438296	0.032	0.124	0.000779088293070299
TNFSF10	3.40930301648989e-06	-0.133898866514091	0.415	0.614	0.0580331559466909
MGMT	0.000222407274332297	-0.133972054801523	0.4	0.492	1
ZCCHC17	3.20558147335626e-06	-0.134105353091614	0.161	0.275	0.0545654078394702
PICK1	6.0004653004849e-06	-0.134139896526438	0.115	0.213	0.102139920344854
ATF7	2.3503679040231e-06	-0.134161763280769	0.083	0.178	0.0400079624622812
PLBD2	1.79909913626914e-07	-0.134188496935436	0.046	0.14	0.00306242654975734
MTMR4	1.17825509850511e-08	-0.13419904209104	0.029	0.127	0.00020056258286754
SLC25A20	5.75974856376197e-09	-0.134202623761427	0.024	0.122	9.80424400523562e-05
FMO5	3.9577632636864e-08	-0.134209889897956	0.02	0.105	0.000673690462744699
GLG1	6.82304841217049e-05	-0.134312465971038	0.271	0.376	1
SIRT2	9.13343384975472e-07	-0.134463765168074	0.122	0.235	0.0155469310990525
ACSL4	2.29937452446419e-05	-0.134481394322091	0.105	0.194	0.391399531554294
PTPN6	3.39333252837021e-07	-0.134485897178845	0.088	0.198	0.00577613062979177
RAB24	3.51094430984937e-05	-0.134490439261941	0.11	0.196	0.597632940422559
CEP290	5.83177746053908e-06	-0.134518544988324	0.08	0.17	0.0992685159332962
C6orf141	4.447036568487e-05	-0.134528251804991	0.073	0.149	0.756974564687857
UBE3B	2.68107862605087e-07	-0.134538135444151	0.066	0.166	0.0045637320372638
PCTP	2.45939359596494e-07	-0.134548200781798	0.059	0.156	0.00418637977905152
PHF19	1.41022964252765e-09	-0.134563650586529	0.027	0.134	2.40049289751056e-05
BCAS4	5.14357307963577e-08	-0.134568896969709	0.037	0.132	0.000875539009615601
RORC	3.57423557819054e-08	-0.134579538511037	0.029	0.122	0.000608406380119594
ITGA1	5.38999329173012e-08	-0.134579538511037	0.027	0.117	0.000917484658118301
SEC13	3.75993917128804e-05	-0.134616128922038	0.468	0.589	0.640016845736651
XAB2	6.15405670973963e-06	-0.134740498406747	0.176	0.285	0.104754353313188
SIL1	0.000121643380112723	-0.134740498406747	0.185	0.275	1
SEC62	0.000114484999262782	-0.134774624438158	0.788	0.82	1
UNC45A	1.15942533438584e-06	-0.134778321376434	0.141	0.257	0.0197357380419157
CDIPT	2.82304128688836e-06	-0.134783905436787	0.149	0.26	0.0480538087854136
SNRNP35	2.61252663852907e-05	-0.134800941419565	0.144	0.238	0.444704284410418
KCTD3	1.65240763395607e-05	-0.134848561403755	0.11	0.2	0.281272827452002
C12orf43	2.01999309472737e-07	-0.134873646299055	0.08	0.188	0.00343843224584493
EDC4	2.29895488630818e-07	-0.134873646299055	0.076	0.182	0.00391328100747379
ITPR2	5.91154494070743e-09	-0.134919769000537	0.037	0.143	0.000100626317980722
GPR137B	6.50910204104349e-07	-0.134926601867945	0.049	0.138	0.0110797934942642
PXN	1.00068043116757e-05	-0.134974796833821	0.229	0.349	0.170335822993344
ZNHIT3	4.83915664345426e-06	-0.135004638110879	0.217	0.337	0.0823721243848784
PLEKHJ1	0.00134816444294452	-0.135045215289116	0.366	0.448	1
SLU7	1.95235426228363e-05	-0.135143800552284	0.139	0.235	0.332329742525919
ACY3	8.17145041038593e-06	-0.135180669665611	0.117	0.213	0.139094428885589
PDLIM5	0.000413096824715457	-0.135203568557052	0.424	0.511	1
NPIPB5	2.59990728872527e-06	-0.135235056073769	0.076	0.168	0.0442556218686815
MLH1	8.2418786781996e-07	-0.135267690474054	0.068	0.163	0.0140293258860314
MR1	2.43944988663591e-08	-0.135327755037557	0.032	0.128	0.000415243159703164
DNAJC1	1.25830162500978e-05	-0.13561187847701	0.212	0.327	0.214188102609164
TMEM208	8.76349178559165e-05	-0.135615026858766	0.354	0.46	1
ECI1	0.000162232037248865	-0.135628776143927	0.232	0.322	1
OSBPL1A	4.9834658758271e-07	-0.135657531758056	0.054	0.146	0.00848285561383288
RBBP9	1.00046138895634e-07	-0.135688550898258	0.044	0.139	0.00170298537628148
SP1	4.73396801572677e-06	-0.135793597721613	0.141	0.249	0.080581603563701
SSNA1	5.26598506170595e-06	-0.135985305255067	0.398	0.54	0.0896375977203588
HAUS2	1.16851610899638e-07	-0.136044235746548	0.046	0.143	0.00198904812073364
TUBG2	7.37457321177753e-10	-0.13611866193932	0.017	0.119	1.25529985210877e-05
C6orf223	3.04457683053026e-08	-0.136131482370638	0.017	0.102	0.000518247868092861
RALA	0.000714708681881461	-0.136132653959443	0.4	0.49	1
GSTA4	2.32786148635738e-09	-0.136144426256799	0.012	0.105	3.96248582207754e-05
RNPS1	2.06779714900674e-05	-0.136270665352698	0.4	0.515	0.351980430703928
STK40	5.45252535042618e-07	-0.136367987600956	0.066	0.162	0.00928128865149544
INTS3	3.55503480304758e-05	-0.136390394742951	0.168	0.264	0.605138024174758
GAA	5.66418918061584e-06	-0.136402486173158	0.159	0.269	0.0964158282324428
RRP15	2.76258552458571e-05	-0.136426969131435	0.166	0.264	0.47024730799498
VANGL2	4.80995948695215e-08	-0.136436255004597	0.037	0.133	0.000818751303868995
CNP	1.97152094953875e-05	-0.136439363152534	0.156	0.256	0.335592296030487
CCDC34	1.22891201978641e-05	-0.136464462667851	0.134	0.233	0.209185404008043
SESN2	1.77488155844917e-05	-0.136489986251478	0.122	0.216	0.302120338879218
MON1B	2.02222517303013e-05	-0.136489986251478	0.146	0.242	0.344223168953189
ERH	0.000778037216363692	-0.136496434670168	0.698	0.77	1
SNX21	1.34521270811295e-09	-0.136507785325446	0.017	0.116	2.28982107174986e-05
CCDC91	1.30515008947118e-05	-0.136515944742237	0.132	0.228	0.222162648229784
OIP5	1.19956121761101e-08	-0.136522503624586	0.012	0.098	0.000204189310461746
HDGFL2	7.74850816798906e-06	-0.13655572255995	0.122	0.22	0.13189510603551
SUMF2	0.00203157819231532	-0.136558411062896	0.22	0.289	1
DUT	0.112682312636259	-0.136574057600026	0.51	0.535	1
HNRNPH2	2.0100953077896e-05	-0.136595165782811	0.21	0.318	0.342158423291945
ADNP	0.00013642463501475	-0.136671339922545	0.2	0.29	1
CANT1	2.1076449630391e-05	-0.136722980959218	0.254	0.367	0.358763325608516
UBE2R2	1.23101710687494e-05	-0.136810676242823	0.239	0.356	0.209543731932252
CPLANE1	8.75092983187488e-09	-0.136833699893388	0.029	0.128	0.000148958327598174
PLA2G6	2.95776540032868e-08	-0.136833699893388	0.037	0.134	0.000503470826443948
CHRNA7	5.98456729253644e-07	-0.136849712135863	0.032	0.112	0.0101869304453555
ATP6V0A1	1.48206712246604e-06	-0.1368789185582	0.11	0.214	0.0252277465586169
DICER1	9.91117674578081e-06	-0.1368789185582	0.12	0.217	0.168708050566681
WSB2	1.56648194268739e-05	-0.1368789185582	0.129	0.224	0.266646556284247
PIP4K2B	4.88554830688956e-09	-0.136882194659385	0.022	0.118	8.31618032798741e-05
EDN3	2.25180829393649e-08	-0.136932096772494	0.007	0.086	0.000383302807793869
FOXJ3	2.04480357772791e-06	-0.136969621959387	0.095	0.196	0.0348066465000845
CDC42BPA	1.14596838402285e-05	-0.137015345595898	0.18	0.288	0.195066738328369
CCDC93	1.86795973251361e-06	-0.137032799135524	0.08	0.176	0.0317964105668467
SNX8	2.87501522337709e-07	-0.137065244257066	0.073	0.176	0.00489385091323249
PDSS2	8.65955536586245e-08	-0.137081687755962	0.066	0.172	0.00147402951437711
SAC3D1	3.16158016238121e-07	-0.137081687755962	0.066	0.166	0.0053816417524053
PDE4D	5.53620468797289e-06	-0.137098281233806	0.059	0.141	0.0942372761986745
CCDC92	3.27249236637718e-08	-0.137166196735331	0.044	0.145	0.000557043650604723
PM20D2	1.90702093189213e-09	-0.137201109798214	0.032	0.139	3.24613103026678e-05
SHLD1	2.18387780032116e-09	-0.13723668385106	0.024	0.127	3.71739679170667e-05
KCTD20	7.06711548481435e-06	-0.137279604057005	0.11	0.206	0.12029643978251
SLC36A4	7.11793778697929e-10	-0.137291325940084	0.012	0.11	1.21161537009961e-05
LGALS8	3.81986458275982e-07	-0.137364933310293	0.078	0.183	0.00650217349277376
DNAJC2	0.0003866306068587	-0.137422117252564	0.244	0.33	1
NPEPL1	1.22218173405354e-07	-0.137472476127615	0.059	0.159	0.00208039774770594
RHBDD2	6.77077977841966e-06	-0.13748384058425	0.202	0.322	0.115252213388259
MFF	1.62961627566803e-05	-0.137662754066023	0.312	0.43	0.277393282444212
CDK12	3.34147412457484e-06	-0.137802650071358	0.2	0.322	0.0568785725485129
ECT2	0.000535038199660899	-0.137854062058929	0.183	0.265	1
SNX12	1.38104397526932e-06	-0.13793695295831	0.117	0.225	0.0235081305470344
ARMCX5	1.1632997923412e-08	-0.137951536364361	0.034	0.135	0.00019801689065232
RAPGEF3	2.39631079686538e-08	-0.138015840482438	0.022	0.112	0.000407900023842425
PTPN3	1.86418033414799e-05	-0.138015840482438	0.102	0.191	0.317320776478671
DNAJB13	1.65552858551846e-09	-0.138082005496135	0.01	0.102	2.81804075826953e-05
RETREG3	8.39012443156583e-07	-0.138097547173341	0.083	0.184	0.0142816698074114
SYNGR1	0.000222738146752168	-0.13813045075757	0.134	0.214	1
NPC1	4.80455261243393e-06	-0.13813950535737	0.076	0.164	0.0817830945688503
TMEM87A	0.000508039492599588	-0.13816745397582	0.285	0.372	1
SHTN1	3.66168681850406e-06	-0.138189937671164	0.129	0.235	0.0623292330245761
MOGS	5.37051027703435e-06	-0.138250953888324	0.132	0.234	0.0914168259356788
STX10	3.4128882620561e-05	-0.13829251035401	0.256	0.364	0.580941839967189
SIPA1L1	0.0078919699725813	-0.138351911076237	0.185	0.238	1
INSIG1	0.00112816125403054	-0.138428240189396	0.276	0.365	1
ZNF335	9.20311441035782e-07	-0.138488764242478	0.073	0.171	0.0156655413493111
GTF2F1	0.000232910394042351	-0.138546812965623	0.266	0.356	1
SCYL2	1.99063433003337e-05	-0.138560870727262	0.137	0.231	0.33884577565828
CACFD1	1.35095290852855e-06	-0.138604815808393	0.117	0.225	0.022995920408973
KRTCAP3	0.000121335858243251	-0.138617632871581	0.534	0.669	1
PPM1G	7.04770345889883e-05	-0.138712797922952	0.439	0.559	1
RHBDD3	3.7389416276953e-06	-0.138718052733288	0.107	0.206	0.0636442643866294
PLOD3	6.16582465331324e-05	-0.138724868652939	0.215	0.317	1
NANS	4.40818797262703e-05	-0.138760471528551	0.42	0.543	0.750361756700573
FMC1	2.26165570824946e-05	-0.138787013892786	0.21	0.314	0.384979034658222
MMP14	0.0026891228170714	-0.138787013892786	0.198	0.268	1
MEPCE	2.96126013999841e-06	-0.138788411512495	0.085	0.18	0.050406570103053
TSKU	0.000703665139937076	-0.138843940737552	0.129	0.199	1
SH3GL1	4.07173491353229e-06	-0.138866782647637	0.134	0.24	0.0693090716981466
DSE	1.32766112020801e-07	-0.138885195760862	0.063	0.168	0.00225994475881808
EP300	1.87711327160189e-06	-0.138893904085262	0.173	0.29	0.0319522221092074
BIN1	4.03986586682445e-08	-0.13891305104958	0.11	0.236	0.000687665967850858
NFS1	1.82569768328803e-07	-0.13896011566018	0.059	0.158	0.00310770259649289
RALB	2.47251256923142e-05	-0.139005157653343	0.171	0.271	0.420871089534572
IQCB1	7.61069739087475e-07	-0.139007997210138	0.11	0.219	0.012954929098747
NUFIP1	1.35215258335665e-07	-0.139032251013367	0.098	0.213	0.0023016341273897
HPS4	1.7151784059592e-06	-0.139056717156141	0.102	0.205	0.0291957668262375
ALDH5A1	1.20337339490651e-08	-0.139089673833756	0.034	0.134	0.000204838219280986
FAM104A	6.59520304026154e-06	-0.139168766788514	0.149	0.253	0.112263546151332
PSMC6	2.42880138335781e-05	-0.139177200279654	0.302	0.416	0.413430571475166
METTL21A	4.43691290527542e-07	-0.139182332745327	0.08	0.184	0.00755251314735983
MPZL1	0.000313517272422564	-0.139189100004387	0.251	0.341	1
PNPLA8	6.6524090595011e-06	-0.139241869107095	0.127	0.228	0.113237307010828
ERG28	0.000460205451162612	-0.139245396759148	0.32	0.415	1
MLLT1	3.93038116452537e-07	-0.139260437287928	0.068	0.168	0.00669029481825509
APLP1	1.0139396168702e-09	-0.13928162550404	0.002	0.09	1.72592801583645e-05
PRPSAP2	7.13771531219637e-08	-0.13928694669664	0.063	0.169	0.00121498190044207
GNL3L	2.94941103109524e-06	-0.139316862237007	0.112	0.215	0.0502048745713032
COG6	8.98260902690381e-08	-0.139340696997972	0.056	0.158	0.00152901970855957
ISG20L2	1.44048014819876e-07	-0.139441851314057	0.139	0.265	0.00245198530826393
PRIM2	1.00843586971987e-08	-0.13945121949409	0.034	0.136	0.000171655953743716
ATF7IP	1.08808296408517e-06	-0.139543310229032	0.115	0.226	0.0185213482146578
EBF4	2.53185967470504e-10	-0.139624994991761	0.01	0.109	4.30973153828292e-06
DNAJC15	0.0365708380656289	-0.139790217458497	0.544	0.549	1
FAM83G	2.34538653457236e-08	-0.139810981785254	0.041	0.142	0.000399231695914907
OSBPL9	4.99457737249865e-06	-0.139840881890765	0.137	0.241	0.085017696034672
CYTH1	4.92373521745362e-06	-0.139895094089813	0.117	0.219	0.0838118208714956
SNX17	2.36525645864647e-06	-0.139914678920929	0.212	0.341	0.0402613954390802
TIAM2	1.53953880838803e-09	-0.139932291019335	0.017	0.115	2.62060295963811e-05
ARAP3	1.12717218371773e-09	-0.139963343961665	0.015	0.112	1.91867249112433e-05
VIPR1	2.11467590946285e-08	-0.139963343961665	0.015	0.1	0.000359960133308766
ITFG2	1.82374657011453e-06	-0.140092293057292	0.098	0.2	0.0310438141164894
HIC2	6.90641337319218e-09	-0.140168973880927	0.037	0.141	0.000117560968438477
UFL1	1.72991940636426e-06	-0.140219520712885	0.129	0.239	0.0294466881351325
DHX8	1.26924881534769e-06	-0.140240694446719	0.083	0.181	0.0216051533348484
PMF1	8.35011052638877e-09	-0.140264376548628	0.029	0.128	0.00014213558138019
