	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
KIF16B	0.484369286572857	-0.0210473606574642	0.053	0.064	1
NOMO2	0.442748486213684	-0.0210721951032345	0.081	0.095	1
GSPT2	0.628323242729242	-0.0210721951032345	0.084	0.093	1
SMIM19	0.696639455602115	-0.0210899928597363	0.242	0.25	1
PABPN1	0.420300308584969	-0.02112899568597	0.256	0.283	1
LYRM1	0.678893280833377	-0.0211395368093588	0.154	0.164	1
AKR1C1	0.814880276358204	-0.0211532038063974	0.018	0.02	1
FOXRED2	0.361267417479424	-0.0211761117878976	0.046	0.059	1
TSEN2	0.386130262734464	-0.0211761117878976	0.046	0.059	1
FBXL7	0.386130262734464	-0.0211761117878976	0.046	0.059	1
ITPR3	0.67520957245693	-0.0211761117878976	0.046	0.051	1
PSMD1	0.700338096534312	-0.0211816478288527	0.34	0.349	1
SF3B1	0.699836279509927	-0.0211978216307339	0.551	0.515	1
TCAF1	0.264282743835521	-0.021215546136891	0.225	0.26	1
GOSR2	0.455161468173065	-0.0212184249373981	0.095	0.11	1
FUT10	0.220127160832198	-0.0212380042046051	0.102	0.129	1
ARFGAP1	0.988645496436332	-0.0212566339273069	0.158	0.156	1
CIPC	0.316960397997647	-0.0213074697433374	0.035	0.049	1
VDAC2	0.621311481394815	-0.0213178441795866	0.568	0.591	1
VPS51	0.937361006472584	-0.0213335386977557	0.4	0.394	1
MTDH	0.655590458063693	-0.0213403142519533	0.74	0.749	1
PRPF40B	0.601551454468178	-0.0213434296890238	0.091	0.101	1
ANAPC7	0.717753099320217	-0.0213758698495939	0.14	0.147	1
TCEAL1	0.845986545049281	-0.0213784304504965	0.309	0.314	1
SRSF12	0.259828908687319	-0.021441514504631	0.025	0.038	1
PCBD2	0.338316140320449	-0.021441514504631	0.025	0.036	1
HERC2	0.909021496506195	-0.0214445928483774	0.256	0.257	1
TMEM121	0.294599953462513	-0.0214565778041276	0.049	0.066	1
TMEM234	0.543100241365853	-0.0214973037153184	0.123	0.136	1
PPIG	0.601565891733003	-0.0215095703307505	0.526	0.538	1
TIMM50	0.580137488205812	-0.021543061794564	0.211	0.227	1
RPA2	0.955406092386438	-0.0215532440268774	0.26	0.252	1
KLHDC9	0.147650121505869	-0.0215783293583487	0.014	0.029	1
MAP6	0.164898424522438	-0.0215783293583487	0.014	0.029	1
SPOPL	0.363734335209552	-0.0215898583290399	0.042	0.055	1
PTGIS	0.478161311533601	-0.0215898583290399	0.032	0.041	1
NCBP1	0.514121134144504	-0.0216007824162611	0.07	0.081	1
KLHL11	0.622408401916052	-0.0216111480072057	0.098	0.107	1
METAP2	0.958004565871494	-0.021634882751011	0.453	0.441	1
HDAC3	0.499016502626979	-0.0216478025430765	0.193	0.211	1
USP4	0.343772169017597	-0.0216559276788248	0.211	0.237	1
TRIM27	0.626326206959786	-0.0216559276788248	0.214	0.227	1
PGM5	0.0842159701765924	-0.0217180010693548	0.004	0.017	1
NDST3	0.110994463295182	-0.0217180010693548	0.004	0.015	1
SAMSN1	0.22486052420182	-0.0217180010693548	0.004	0.011	1
ABHD14A	0.291364653175845	-0.0217258461735075	0.032	0.046	1
ACVR2A	0.315670771373404	-0.0217258461735075	0.032	0.045	1
C2orf68	0.610786425216802	-0.021740321544031	0.088	0.097	1
TARDBP	0.693489233822768	-0.0217470129398084	0.112	0.12	1
ST20	0.252270207082379	-0.0218646246749985	0.021	0.034	1
NOS1AP	0.277828044167213	-0.0218646246749985	0.021	0.033	1
MAPK13	0.33348039603317	-0.0218646246749985	0.021	0.032	1
CDT1	0.902951661577483	-0.0218646246749985	0.021	0.022	1
AKAP7	0.651422068824485	-0.0218684149819023	0.049	0.055	1
BOLA1	0.436790817248537	-0.0218754179989374	0.102	0.118	1
GAK	0.597767312651085	-0.0218786593219391	0.126	0.138	1
UBLCP1	0.696143114043764	-0.0218874865191299	0.207	0.216	1
NAGK	0.368433436986609	-0.0218975170065831	0.274	0.301	1
CPSF1	0.467356884143055	-0.022006280626891	0.14	0.157	1
RAB42	0.13094520236797	-0.0220062806268911	0.011	0.025	1
RMDN3	0.656941403960323	-0.0220062806268911	0.165	0.176	1
RMDN2	0.555169670924191	-0.0220062806268912	0.067	0.077	1
OMD	0.571539659618584	-0.0220062806268913	0.105	0.117	1
UBE3A	0.872921495087002	-0.0221122403816953	0.316	0.315	1
DPF2	0.936303364223565	-0.0221167853981822	0.295	0.285	1
KLHL9	0.473812112883694	-0.022130058675175	0.158	0.176	1
UBALD1	0.511335736295181	-0.0221331053855232	0.13	0.145	1
PEX10	0.334134804906263	-0.0221363058661201	0.102	0.123	1
PLD1	0.706925794784635	-0.0221363058661201	0.109	0.116	1
NMB	0.109116118002206	-0.0221396720597344	0.063	0.094	1
GPX3	0.962679577016578	-0.0221432171787369	0.028	0.029	1
C14orf93	0.242862385624128	-0.0221469558784177	0.028	0.043	1
CHST6	0.034675388378043	-0.0221509044594905	0	0.015	1
KIRREL3	0.034675388378043	-0.0221509044594905	0	0.015	1
KCNIP2	0.045881542042906	-0.0221509044594905	0	0.014	1
ZMYND10	0.0528437409732162	-0.0221509044594905	0	0.013	1
LIPH	0.0703134986355386	-0.0221509044594905	0	0.011	1
PLCXD3	0.0812581741458124	-0.0221509044594905	0	0.011	1
GRB14	0.0812586176554969	-0.0221509044594905	0	0.011	1
HBB	0.126651196378245	-0.0221509044594905	0	0.008	1
EGR4	0.172202487415208	-0.0221509044594905	0	0.007	1
SCAMP1	0.765616294591301	-0.0222501644988081	0.179	0.184	1
YDJC	0.427512181644103	-0.0222622818769442	0.116	0.134	1
WDFY2	0.690205879834511	-0.0222688036083977	0.095	0.102	1
RRP12	0.671811937947813	-0.0222756663135833	0.074	0.081	1
THEM6	0.359995020284363	-0.0222828974508408	0.046	0.059	1
TTC30B	0.160688266761577	-0.0222905275080959	0.018	0.033	1
DNAH1	0.178251027226926	-0.0222905275080959	0.018	0.033	1
PLPP6	0.178251027226926	-0.0222905275080959	0.018	0.033	1
METTL27	0.242068483267942	-0.0222905275080959	0.018	0.03	1
BTD	0.332723311545026	-0.0223843949105098	0.13	0.153	1
ATF6	0.511395143954529	-0.0223843949105098	0.137	0.152	1
AKTIP	0.520306388577946	-0.0223938761267077	0.116	0.129	1
EARS2	0.39087980283086	-0.0224143403215615	0.06	0.074	1
NIBAN1	0.451924463327103	-0.0224143403215615	0.056	0.068	1
SFMBT1	0.292552696896131	-0.0224254047399114	0.035	0.05	1
C22orf31	0.0968692259135128	-0.0224370858978638	0.007	0.022	1
NRXN3	0.125259471113882	-0.0224370858978638	0.007	0.02	1
CLIC5	0.184003862038505	-0.0224370858978638	0.007	0.018	1
C5AR1	0.237499274894472	-0.0224370858978638	0.007	0.016	1
PPP1R7	0.634717483164552	-0.0224591750085382	0.249	0.261	1
GLT8D1	0.847163786352531	-0.0224911386522543	0.396	0.403	1
PRKD3	0.54564934105272	-0.0224911386522545	0.172	0.187	1
OGFOD1	0.221382556878932	-0.0225150780368162	0.116	0.146	1
ZNF12	0.561264953578773	-0.0225415041688818	0.081	0.091	1
MANBAL	0.488225531876842	-0.0225415041688818	0.305	0.328	1
PCDHB15	0.279221411850772	-0.0225557740789306	0.042	0.059	1
COL11A1	0.548980837100687	-0.0225557740789306	0.046	0.037	1
NIPA1	0.216157041014829	-0.0225708257489017	0.025	0.04	1
DYRK4	0.428267591036678	-0.0225770798592191	0.235	0.257	1
GLIPR2	0.662787604815096	-0.0225900132024812	0.207	0.216	1
CCDC22	0.393827667867968	-0.0226818578065922	0.07	0.086	1
PRRC1	0.335098163563377	-0.0226969508902486	0.218	0.246	1
FAM229B	0.407624981948436	-0.0226969508902486	0.228	0.252	1
NAGS	0.131848155990363	-0.0227192507629181	0.014	0.03	1
DEGS2	0.581006940571899	-0.0227192507629181	0.014	0.019	1
CRNKL1	0.723129525821151	-0.0227647289266105	0.144	0.151	1
HDHD3	0.255029030152938	-0.0227838042462978	0.098	0.124	1
ALG14	0.57748622486395	-0.0227838042462978	0.112	0.124	1
NHLRC2	0.854494748419998	-0.0227838042462978	0.116	0.118	1
ATXN7L3B	0.691337438356868	-0.0228009350346931	0.249	0.258	1
PACS2	0.582713723907021	-0.0228038638265411	0.088	0.098	1
ZNF324	0.388686748629183	-0.0228249858645375	0.06	0.074	1
FIG4	0.2466753388806	-0.0228472570662618	0.032	0.047	1
GGT6	0.0733683842591856	-0.0228707738361535	0.004	0.018	1
JSRP1	0.127462137663963	-0.0228707738361535	0.004	0.015	1
MNDA	0.146824333988541	-0.0228707738361535	0.004	0.014	1
ERN2	0.146824383611533	-0.0228707738361535	0.004	0.014	1
CCNG1	0.222167058963981	-0.0228830324259127	0.239	0.282	1
GOLPH3	0.594331155603467	-0.0228830324259127	0.267	0.283	1
OTUD4	0.7762647212493	-0.0228993137973987	0.123	0.128	1
NFKB2	0.945840733241733	-0.0229219868086264	0.214	0.213	1
USP34	0.561942218205674	-0.0229596383742752	0.267	0.287	1
RGS17	0.487159433178349	-0.0229709714290604	0.049	0.059	1
EMILIN1	0.344757716004366	-0.0230112928868924	0.611	0.651	1
WDR36	0.480418679683755	-0.0230364092253804	0.116	0.131	1
SPG11	0.58835894535039	-0.0230364092253804	0.116	0.127	1
FNBP4	0.820459402408099	-0.0230520907784421	0.309	0.316	1
NPEPPS	0.913683230800835	-0.0230520907784421	0.33	0.33	1
SYNPO	0.221046917263198	-0.0230628131097667	0.077	0.102	1
SRC	0.248889229563369	-0.0230906061502308	0.06	0.08	1
USP28	0.342295924017409	-0.0230906061502308	0.063	0.08	1
FAM161A	0.577032767161704	-0.0230906061502308	0.067	0.076	1
LONRF2	0.160439425417027	-0.0231199009375997	0.032	0.051	1
RPS6KA5	0.339259793975136	-0.0231199009375997	0.039	0.052	1
MTPAP	0.364654895403346	-0.0231199009375997	0.039	0.051	1
SNN	0.364654895403346	-0.0231199009375997	0.039	0.051	1
SUCLA2	0.316633894468098	-0.0231445016254889	0.235	0.267	1
OTUD7A	0.147174686016986	-0.0231508225678319	0.011	0.024	1
ZNF627	0.419365356998129	-0.0232382419302744	0.056	0.069	1
C10orf88	0.203301566957323	-0.023271864349359	0.028	0.045	1
RAPGEF3	0.221988010568817	-0.023271864349359	0.028	0.044	1
ZNF678	0.242156545013841	-0.023271864349359	0.028	0.043	1
L3MBTL1	0.28808779980219	-0.023271864349359	0.028	0.042	1
DGKD	0.339344936625737	-0.023271864349359	0.028	0.04	1
MFSD2A	0.0301781527638023	-0.023307373492069	0	0.016	1
ZNF681	0.034676109488207	-0.023307373492069	0	0.015	1
MN1	0.039872042568531	-0.023307373492069	0	0.015	1
FRAS1	0.0458821175429981	-0.023307373492069	0	0.014	1
ZNF774	0.0458821175429981	-0.023307373492069	0	0.014	1
OSM	0.0458821175429981	-0.023307373492069	0	0.014	1
FOLR3	0.0940444443696666	-0.023307373492069	0	0.01	1
UPK1B	0.0940447460288872	-0.023307373492069	0	0.01	1
EIF5A	0.0586843557437803	-0.0233131631581234	0.565	0.634	1
ABHD10	0.52534864832515	-0.0233184180896817	0.098	0.111	1
CLN6	0.333883495576389	-0.0233527063344077	0.07	0.088	1
AZIN1	0.825409535010629	-0.0233691434635216	0.312	0.316	1
CTSL	0.390000578440193	-0.0233847249557612	0.526	0.491	1
TBL3	0.475132756922242	-0.0233922154480986	0.14	0.157	1
HMCN2	0.185885298405742	-0.0234269553265183	0.014	0.028	1
SLC49A3	0.197124067965154	-0.0234269553265183	0.018	0.032	1
KAZN	0.851144750957266	-0.0234269553265184	0.112	0.116	1
TNFRSF11B	0.00730866824930398	-0.0234634815633933	0.056	0.025	1
SEMA4B	0.250592151207021	-0.023501935579167	0.056	0.076	1
PRKG1	0.904588019745228	-0.0235161656845287	0.27	0.274	1
TPPP3	0.0855217213306967	-0.0235424741266458	0.021	0.043	1
UTP15	0.249205514545871	-0.0235424741266458	0.035	0.051	1
ZBTB6	0.249205514545871	-0.0235424741266458	0.035	0.051	1
CRPPA	0.395504171597163	-0.0235424741266458	0.035	0.046	1
TMLHE	0.680330832605014	-0.0235707431415466	0.109	0.116	1
KHK	0.074904397164786	-0.0235852714267444	0.007	0.024	1
POF1B	0.124939944586491	-0.0235852714267444	0.007	0.02	1
PRSS3	0.396759034620536	-0.0235852714267444	0.007	0.013	1
SNRPD2	0.215443410760493	-0.0236004653118809	0.881	0.908	1
HEMK1	0.436407182914787	-0.0236113559352907	0.081	0.095	1
CAPN7	0.939689117159601	-0.0236541335083733	0.218	0.216	1
YTHDF2	0.489974910848641	-0.0236877435688506	0.312	0.331	1
ZKSCAN4	0.216157041014829	-0.0236992536835442	0.025	0.04	1
RAB28	0.285834335803535	-0.0237753734799469	0.13	0.156	1
RAB22A	0.605565478303632	-0.0237753734799469	0.137	0.148	1
AARSD1	0.631440566335275	-0.0237753734799469	0.144	0.154	1
EIF3J	0.738611780218084	-0.023797336152879	0.256	0.26	1
OGG1	0.45677678776227	-0.0238198509988223	0.109	0.125	1
HOXD11	0.0455278712938772	-0.0238592706095871	0.007	0.027	1
IGHV1-69D	0.477893895892307	-0.0238592706095871	0.014	0.02	1
LRCH1	0.586391531726841	-0.0238730417770038	0.144	0.156	1
MYL3	0.15645500996507	-0.0239677969601771	0.028	0.047	1
DCP1A	0.347015149485418	-0.024012728833077	0.2	0.226	1
CASZ1	0.0639521783040393	-0.0240226262253956	0.004	0.019	1
PTPRT	0.0733125258854792	-0.0240226262253956	0.004	0.018	1
ABRAXAS1	0.38086075876992	-0.0240597674469895	0.175	0.199	1
VPS9D1	0.220122896361728	-0.0240726859086324	0.042	0.061	1
PAQR8	0.403284514163823	-0.0240726859086324	0.049	0.062	1
CLIC1	0.515248831658067	-0.024100684635018	0.811	0.826	1
ENDOD1	0.528481121761148	-0.0241185724257361	0.091	0.103	1
LEMD3	0.629210309863606	-0.0241185724257361	0.095	0.103	1
CNTFR	0.145597945534391	-0.0241294525198608	0.018	0.034	1
DCTN1	0.17958939496218	-0.024129452519861	0.277	0.328	1
M6PR	0.640405149244421	-0.0241387020176406	0.246	0.259	1
CEP131	0.468060248568463	-0.0241741173096014	0.067	0.079	1
TAF2	0.630997164713156	-0.02421511752391	0.109	0.118	1
METTL18	0.25107825938072	-0.0242326623046743	0.035	0.051	1
ZNF718	0.363490938867288	-0.0242326623046743	0.039	0.051	1
FBXW2	0.343357819335943	-0.0242528863872267	0.14	0.164	1
PWWP3B	0.389632587241182	-0.0242528863872267	0.151	0.128	1
AC010422.8	0.512017401227303	-0.0242528863872268	0.302	0.322	1
SPAG4	0.0912241972131637	-0.0242944572221612	0.011	0.028	1
PPP2R3B	0.102827593543206	-0.0242944572221612	0.011	0.027	1
SLC25A10	0.102827593543206	-0.0242944572221612	0.011	0.027	1
RAB7B	0.115864254857004	-0.0242944572221612	0.011	0.026	1
DNAH9	0.115864254857004	-0.0242944572221612	0.011	0.026	1
FGF9	0.130502467740967	-0.0242944572221612	0.011	0.025	1
TRIM31	0.185160790911062	-0.0242944572221612	0.007	0.018	1
NAAA	0.497647012513269	-0.0243086581645718	0.123	0.138	1
ACADSB	0.17923679433007	-0.0243324361737673	0.049	0.072	1
GLMN	0.310982298217589	-0.0243324361737673	0.053	0.069	1
UQCC1	0.348255845149884	-0.0243324361737673	0.056	0.072	1
PLSCR4	0.481179859534566	-0.0243502210951902	0.242	0.264	1
THAP1	0.555692127675257	-0.0243672694923955	0.102	0.113	1
SPATA5L1	0.263137364703825	-0.0243958963819798	0.028	0.042	1
GTF2IRD2	0.431847782047549	-0.0243958963819798	0.028	0.037	1
HDGFL2	0.724726164701765	-0.0243993324459877	0.147	0.154	1
SGMS1	0.498686089874813	-0.0244289428937467	0.074	0.086	1
FAM133A	0.026280624801185	-0.0244629162377778	0	0.017	1
TH	0.0301788467880751	-0.0244629162377778	0	0.016	1
KCNS2	0.0346767504785413	-0.0244629162377778	0	0.015	1
MYO7B	0.0398726128804048	-0.0244629162377778	0	0.015	1
HKDC1	0.0703151077370259	-0.0244629162377778	0	0.011	1
SIAH2	0.570170630682674	-0.0244872701306459	0.151	0.163	1
PDCL	0.57410822972262	-0.0244872701306459	0.158	0.171	1
OXCT1	0.487292499252876	-0.0245223403565314	0.088	0.101	1
ADGRL1	0.500023834518547	-0.0245223403565314	0.084	0.097	1
C11orf58	0.645293642271719	-0.0245550939521626	0.688	0.688	1
ZSCAN5A	0.159943120970008	-0.0245624886719489	0.018	0.033	1
MRPL53	0.268625943564341	-0.0245887115558986	0.06	0.079	1
LSS	0.531729456544927	-0.0245887115558986	0.063	0.073	1
DIMT1	0.58256167164541	-0.0245949193525291	0.214	0.228	1
MRPS23	0.609431774136761	-0.0245949193525291	0.214	0.226	1
PRR12	0.295056829033005	-0.0246127764413724	0.095	0.116	1
PRPF4	0.404967519783134	-0.0246127764413724	0.105	0.123	1
ACAT1	0.483654571131297	-0.0246156460172217	0.246	0.265	1
SHARPIN	0.457774077658611	-0.0246349391875054	0.274	0.297	1
NEMP1	0.26883735369815	-0.0246586792429751	0.035	0.05	1
MMP17	0.26883735369815	-0.0246586792429751	0.035	0.05	1
CHDH	0.604080835223934	-0.0246804149252165	0.081	0.09	1
ZNF770	0.640366233471472	-0.0247003897961542	0.123	0.132	1
GPR153	0.423582016415555	-0.0247516573657084	0.053	0.065	1
COQ2	0.389873209904861	-0.0247691829221186	0.095	0.112	1
BLOC1S4	0.620977425141854	-0.0248002010841772	0.182	0.194	1
PKIB	0.145257973563261	-0.0248267996892697	0.018	0.034	1
PDIK1L	0.178592490601806	-0.0248267996892697	0.025	0.042	1
RANBP6	0.458311525328878	-0.0248415813250287	0.07	0.083	1
HDAC6	0.568939506793499	-0.0248551542659926	0.112	0.124	1
TOM1L2	0.642585860954884	-0.0248551542659926	0.112	0.121	1
RPL9	0.406532984810136	-0.024876414632188	0.986	0.993	1
ARMCX1	0.412977775825913	-0.0248899414728058	0.214	0.239	1
SLC30A9	0.599969613309408	-0.0248899414728058	0.225	0.24	1
PPP1R35	0.251368048027425	-0.0249178760467945	0.042	0.059	1
TMED5	0.621965763051854	-0.0249475559390134	0.168	0.18	1
KNOP1	0.837868357026434	-0.0249475559390134	0.168	0.171	1
STRAP	0.352799131394573	-0.0249475559390137	0.421	0.468	1
PPIL6	0.104929496111806	-0.0249983903220551	0.014	0.032	1
STX1A	0.163909715392248	-0.0249983903220551	0.014	0.029	1
SERPINB6	0.80019309768652	-0.0250009782063686	0.428	0.411	1
CSTB	0.38096992059123	-0.025016098924399	0.67	0.706	1
TXN2	0.741494683399036	-0.0250527410939223	0.382	0.393	1
GOLGB1	0.549191996445669	-0.025056376986841	0.393	0.361	1
RPL37A	0.288294520575375	-0.0250774187838507	0.993	0.993	1
TMEM130	0.150901094611609	-0.0250874672072109	0.025	0.043	1
SLC25A51	0.245142027604416	-0.0250874672072109	0.032	0.047	1
RFX5	0.419523533492957	-0.0250911129220624	0.077	0.092	1
ZNF397	0.326888981244808	-0.0250944624144614	0.109	0.13	1
SLC25A38	0.52004118732547	-0.0250975503780421	0.158	0.173	1
CDK2	0.442027313661564	-0.0251735597055741	0.088	0.103	1
POFUT1	0.484181579601907	-0.0251735597055741	0.13	0.146	1
ZNF511	0.581763033999757	-0.0251735597055741	0.211	0.224	1
PPM1L	0.315007658388354	-0.0251735597055741	0.046	0.061	1
ARHGEF33	0.0486957375570721	-0.0251735597055741	0.004	0.02	1
CD36	0.0732565752963313	-0.0251735597055741	0.004	0.018	1
KRT80	0.127752171633671	-0.0251735597055741	0.004	0.015	1
LDHB	0.460949103297054	-0.0251735597055742	0.533	0.557	1
ACY1	0.442259864660309	-0.0252534011533873	0.105	0.121	1
RETREG1	0.439883378244615	-0.0252605345385101	0.021	0.029	1
UBE2B	0.808017819770179	-0.0252794572386263	0.484	0.493	1
DNAAF2	0.864846875362105	-0.0253190146677266	0.2	0.204	1
RNF20	0.628777074084173	-0.0253307588384881	0.126	0.136	1
CDYL	0.290761251213994	-0.0253445660521135	0.039	0.054	1
EMC1	0.388167868132119	-0.0253968698276653	0.172	0.195	1
CAND2	0.102649908439327	-0.0254371860271644	0.011	0.027	1
SELENOF	0.51545414261019	-0.0254432727444771	0.6	0.634	1
DCAKD	0.373291080041161	-0.0254784725336961	0.151	0.173	1
ABCD3	0.475269494515834	-0.0254908970818086	0.116	0.131	1
SLC12A9	0.332259955600253	-0.0255043771894564	0.07	0.088	1
CBFA2T2	0.392518744236479	-0.0255043771894564	0.07	0.086	1
SLC46A1	0.220675927367469	-0.025519053340917	0.028	0.044	1
TSG101	0.947707698681927	-0.025522146229823	0.263	0.259	1
GATAD2A	0.315860898285371	-0.0255804225754946	0.084	0.104	1
WNT6	0.0228993349053086	-0.02561753417927	0	0.018	1
CDS1	0.0398726275038126	-0.02561753417927	0	0.015	1
SULT2B1	0.0458829807959561	-0.02561753417927	0	0.014	1
S100A12	0.147471316544083	-0.02561753417927	0	0.007	1
RCHY1	0.367837058021026	-0.0256540576420357	0.105	0.125	1
SWSAP1	0.129350371985636	-0.0256971289513455	0.018	0.035	1
EHF	0.434982585348534	-0.0256971289513455	0.018	0.025	1
RALY	0.919789234187537	-0.0257018646187904	0.498	0.485	1
IDH3G	0.481155482270696	-0.0257486823127079	0.326	0.347	1
PNMA6A	0.248381316034004	-0.0257740214252285	0.035	0.051	1
OTUD1	0.367392821513378	-0.0257740214252285	0.035	0.047	1
PRKAG1	0.669514937434072	-0.02583559950651	0.2	0.209	1
PDGFD	0.916774791918404	-0.02583559950651	0.168	0.17	1
GRP	2.46898285323364e-05	-0.0258394701909205	0.158	0.075	0.42027026127743
GAS8	0.2868903917929	-0.0258483469212854	0.053	0.07	1
ITGB4	0.0432476424238065	-0.0258789047252532	0.004	0.021	1
SPIRE2	0.0747080049141007	-0.0258789047252532	0.007	0.024	1
C19orf38	0.096618361103815	-0.0258789047252532	0.007	0.022	1
GOT1	0.559489952396158	-0.0258897151141192	0.105	0.117	1
MZT1	0.200534484531766	-0.025926649998234	0.14	0.174	1
FKTN	0.214974001169352	-0.0259534651435537	0.025	0.04	1
PRRT2	0.460861509716458	-0.0259897945453888	0.088	0.102	1
HIBCH	0.481734662638965	-0.025989794545389	0.186	0.204	1
PACRGL	0.311687141375918	-0.0260255114492934	0.042	0.057	1
ZNF33B	0.311687141375918	-0.0260255114492934	0.042	0.057	1
TPCN2	0.335767498229352	-0.0260255114492934	0.042	0.056	1
HNRNPLL	0.534168092880743	-0.0260511114606661	0.196	0.213	1
GNPDA2	0.333057459261282	-0.0261223890991231	0.112	0.134	1
CIART	0.146753413378293	-0.026136611320653	0.014	0.029	1
SRPRA	0.895619252314504	-0.0261420551960961	0.365	0.362	1
PIGO	0.290876216598025	-0.0261625537740483	0.074	0.094	1
NAT14	0.376217255192112	-0.0261625537740483	0.077	0.094	1
CS	0.423668485464501	-0.0261685708575062	0.218	0.242	1
MED29	0.893247951376654	-0.0261685708575062	0.218	0.219	1
CRLS1	0.534767331540228	-0.026185622209996	0.137	0.151	1
IFT122	0.393443151426145	-0.0262277760775757	0.091	0.108	1
RNF121	0.509714013406055	-0.0262469365193143	0.151	0.166	1
TMEM167B	0.551925898140574	-0.0263064180605166	0.168	0.182	1
PIP5KL1	0.0557289466783512	-0.0263235757416694	0.004	0.02	1
MCM9	0.085258807867354	-0.0263907304763644	0.018	0.038	1
MAST3	0.153675536420066	-0.0263907304763644	0.021	0.038	1
MACROH2A1	0.432827496115535	-0.0264016989138939	0.33	0.352	1
MSTO1	0.336110089506205	-0.026401698913894	0.081	0.099	1
TBC1D17	0.554249741857005	-0.0264280772114838	0.249	0.265	1
PYGO2	0.39642153121458	-0.0264626874945889	0.098	0.116	1
GXYLT2	0.288915957054628	-0.0265183381690502	0.053	0.07	1
TRO	0.338496856016975	-0.0265217617493842	0.105	0.126	1
